pv_prod_factor,wind_prod_factor
0.722113,0.061390005
0.693501,0.068223455
0.565911,0.967987108
0.173812,0.251157859
0,0
0,0
0,0.015322077
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.002556,0
0.344891,0
0.626836,0
0.705469,0
0.706595,0
0.697447,0.002761275
0.686531,0.044533497
0.684493,0.064319247
0.692355,0.072044006
0.697395,0.070538043
0.672577,0.051489223
0.515627,0.386030297
0.169285,1
0,1
0,0.976828773
0,0.812345264
0,0.869464057
0,0.793305666
0,0.951574056
0,0.986106016
0,1
0,1
0,1
0,1
0.003945,0.962043424
0.318497,0.129475698
0.585011,0.028981454
0.649795,0.027865827
0.66044,0.033529313
0.648174,0
0.640058,0
0.641359,0
0.646018,0.177938028
0.640795,0.472911013
0.598405,0.926851762
0.45476,0.986348554
0.131431,0.976901629
0,0.963728053
0,0.624336753
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.01812113
0.002205,0
0.278711,0.361639186
0.56942,0.036866506
0.648467,0.148632117
0.660974,0.031597219
0.649138,0
0.588378,0
0.626409,0
0.510885,0.003176734
0.395156,0.010555514
0.387305,0.02402716
0.146458,0
0.015979,0
0,0.104471919
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.243048,0.012036734
0.580499,0
0.529231,0
0.640024,0
0.631444,0.018932808
0.507661,0.100267898
0.628598,0
0.635757,0.008633392
0.448359,0.119467562
0.010331,0.031364832
0.006288,0
0.123305,0
0,0.88464155
0,0.453050779
0,0
0,0
0,0
0,0.063785996
0,0
0,0.048029868
0,0.041201018
0,0.019274003
0,0
0.002024,0
0.198968,0
0.560531,0
0.564719,0.002198375
0.625688,0.015114135
0.620007,0.078515924
0.61361,0.037323598
0.620498,0.025019763
0.617781,0
0.346238,0.01466098
0.344808,0.098004621
0.263718,0.041455402
0.10193,0.032235843
0,0.506844036
0,0.107056626
0,0.08993915
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.038972,0
0.273865,0
0.472424,0
0.627474,0
0.626223,0.014275223
0.618111,0.104221318
0.621187,0.029064847
0.046916,0
0.306571,0.018395389
0.587696,0
0.427374,0.660367057
0.110608,0.706749882
0,0.90482331
0,0.160927911
0,0.100505479
0,0.010835075
0,0.004762535
0,0
0,0
0,0
0,0
0,0
0,0
0.000758,0
0.300704,0
0.581891,0.012459187
0.640475,0
0.641652,0
0.642003,0.012868798
0.641575,0.03281239
0.609344,0
0.587853,0
0.5944,0
0.655092,0
0.501028,0.135128768
0.134577,0.554641375
0,0.895560541
0,0.219789626
0,0.062706916
0,0.014295723
0,0
0,0
0,0.008567443
0,0
0,0
0,0
0,0.005626216
0.00162,0
0.339282,0
0.632039,0
0.690976,0
0.685114,0
0.673744,0
0.666712,0
0.673944,0
0.689912,0.007631878
0.703232,0
0.673865,0
0.510751,0
0.131113,0
0,0
0,0.079598225
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00151,0
0.359987,0
0.686018,0
0.742817,0
0.733842,0
0.712763,0
0.696544,0
0.700006,0.012963065
0.713363,0.021684801
0.721569,0.011524287
0.687006,0.001717455
0.510065,0
0.119252,0
0,0
0,0.012954117
0,0.047871998
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000634,0
0.335556,0
0.652363,0
0.718913,0
0.713158,0
0.695949,0
0.682593,0.116567138
0.686303,0.185082638
0.6972,0.134524236
0.707622,0.109200594
0.658805,0.042365389
0.499213,0.004230117
0.113505,0
0,0.050701502
0,0
0,0
0,0
0,0
0,0.013681652
0,0
0,0
0,0
0,0
0,0
0.000521,0
0.341142,0
0.664943,0
0.725021,0
0.724437,0
0.708221,0
0.696573,0
0.70096,0
0.715969,0.009340568
0.72735,0
0.692845,0
0.500436,0.002083319
0.105203,0
0,0.201965112
0,0.012066134
0,0.107046555
0,0
0,0
0,0.00237665
0,0
0,0
0,0
0,0
0,0
0.000276,0
0.331875,0
0.651922,0
0.71481,0
0.701382,0
0.676977,0
0.659421,0.006742848
0.662789,0.004277796
0.67344,0.010008935
0.680523,0.05939672
0.650287,0
0.465539,0.02795258
0.093452,0.08126999
0,0.171794304
0,0.023396265
0,0.010849839
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.316014,0
0.621207,0
0.689871,0
0.687597,0
0.672622,0
0.658718,0
0.658866,0.005568024
0.667349,0
0.671793,0
0.636804,0
0.449217,0
0.079579,0
0,0
0,0.006423305
0,0.015296121
0,0
0,0.052621268
0,0.075980724
0,0.009136175
0,0
0,0
0,0
0,0
0,0
0.310762,0
0.613717,0
0.675583,0
0.667077,0
0.651156,0.015552415
0.64,0
0.643286,0.16169384
0.653938,0.246547346
0.659413,0.254322303
0.625269,0.020986418
0.432439,0.123604441
0.066383,0.081679145
0,0.079459948
0,0.228696847
0,0.050393796
0,0.121921762
0,0.151814905
0,0.065736179
0,0.055507924
0,0.112723871
0,0.002554772
0,0.007342727
0,0
0,0
0.301452,0.022645181
0.599595,0.161714619
0.661709,0.104449036
0.662553,0.064535649
0.649366,0.220943432
0.638375,0.463497954
0.639941,0.167641065
0.647132,0.169543372
0.646451,0.129330952
0.609958,0.120657066
0.417983,0.138865109
0.052869,0.125831946
0,0.032734339
0,0
0,0.026112291
0,0.007750136
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.290472,0
0.559688,0
0.589373,0
0.594905,0
0.588941,0
0.631414,0
0.641962,0.005468681
0.648825,0.040121004
0.676603,0.008438765
0.389817,0
0.14897,0.027037361
0.014682,0.031113852
0,0
0,0.031541869
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.287646,0
0.543386,0
0.655225,0
0.643953,0
0.611709,0
0.551252,0.009851332
0.642906,0.030181857
0.667166,0.02671867
0.678428,0.030062134
0.629977,0.045363162
0.391782,0.035129374
0.02381,0.513374139
0,0.951458518
0,0.887464161
0,0.909334609
0,0.259355844
0,0.108247703
0,0.135265433
0,0
0,0
0,0
0,0
0,0.033138284
0,0.237444144
0.310891,0.029157737
0.64655,0.059304245
0.705475,0.017568029
0.705022,0.017812675
0.688357,0
0.677108,0.044250302
0.684909,0.022991185
0.702267,0
0.715835,0
0.678672,0
0.442919,0
0.043764,0.07272345
0,1
0,1
0,0.158327647
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.327999,0
0.671876,0
0.723395,0
0.716696,0
0.693827,0
0.680733,0
0.687306,0
0.704246,0
0.714636,0.005173749
0.676967,0
0.43142,0
0.038734,0
0,0
0,0.040375795
0,0.185516245
0,0.025050768
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.301345,0
0.65208,0
0.715069,0
0.711893,0
0.690448,0
0.678418,0
0.687276,0
0.706774,0
0.720297,0
0.67788,0
0.427249,0.004849423
0.032498,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.289362,0
0.638635,0
0.704773,0
0.691823,0
0.672399,0
0.6579,0.002776052
0.662325,0.020318778
0.675067,0.053235329
0.683768,0.084837044
0.631616,0.070287067
0.384006,0.075372045
0.011301,0.061041651
0,0.115584585
0,0.094582684
0,1
0,1
0,0.978446498
0,0.593964339
0,0.270090508
0,0.030153011
0,0
0,0
0,0
0,0
0.283431,0
0.618596,0
0.691151,0
0.687613,0
0.667919,0
0.654705,0
0.659632,0.003836336
0.672499,0.056027588
0.679483,0.026020831
0.635647,0.090067666
0.383354,0.058214175
0.010298,0.030373807
0,0.062223991
0,0.069168505
0,0.924133444
0,0.706749882
0,0.606479662
0,0.370836786
0,0.007025416
0,0
0,0
0,0
0,0
0,0
0.2727,0
0.419711,0
0.673416,0
0.650405,0
0.556542,0
0.488405,0
0.498155,0
0.516791,0.000106564
0.532071,0.011533055
0.336674,0.016256728
0.236584,0.061078186
0.004722,0.753637319
0,0.884755187
0,0.341643894
0,0.960529957
0,0.055350424
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.276825,0
0.620107,0
0.686945,0
0.686932,0
0.670129,0
0.658299,0
0.666162,0
0.683741,0
0.68992,0.170467601
0.64237,0.217066987
0.370435,0.361705786
0.006425,0.413669414
0,0.622114789
0,0.571286732
0,0.887548043
0,0.796091555
0,0.514107681
0,0.725128347
0,0.975272358
0,0.921415122
0,0.349159328
0,0.035952772
0,0.053335026
0,0.077603042
0.246585,0
0.579586,0.153326615
0.65537,0.381311094
0.660559,0.052085176
0.637576,0.077480237
0.625402,0.148997265
0.633122,0.39248432
0.649615,0.971346378
0.658123,1
0.600496,1
0.331143,1
0.003682,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.247876,1
0.57767,1
0.621112,0.091910603
0.644956,0.034923513
0.60189,0.056677034
0.620454,0
0.624721,0
0.592346,0
0.522061,0.094120625
0.169084,0.244563241
0.016402,0.587273147
0,0.480837009
0,0.213459491
0,0.075037284
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.031367,0
0.18861,0
0.644078,0
0.647176,0
0.625565,0
0.611132,0
0.480062,0
0.142451,0.023870134
0.029233,0.082837733
0.277536,0.052116327
0.296581,0.047935598
0,0.03864509
0,0.008644183
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.232579,0
0.578888,0
0.657202,0
0.658119,0
0.635306,0
0.622606,0.002079607
0.631872,0.049911926
0.649725,0.073464619
0.664438,0.065047215
0.604489,0.064990433
0.319985,0.03853264
0.000544,0.029803394
0,0.009601661
0,0
0,0
0,0
0,0
0,0.002549152
0,0
0,0
0,0
0,0
0,0
0,0
0.264379,0
0.62699,0
0.690489,0
0.686359,0
0.664357,0
0.650794,0
0.660091,0
0.679224,0
0.695665,0.035731875
0.634255,0.045014303
0.331318,0.015906528
0,0.0023592
0,0.093977825
0,0.111160803
0,0.858996337
0,0.450827658
0,0.435114142
0,0.293099543
0,0.109627955
0,0
0,0
0,0
0,0
0,0
0.268918,0
0.661025,0
0.727455,0
0.716794,0
0.689461,0
0.670491,0
0.679788,0
0.702616,0
0.71465,0.008260021
0.661058,0
0.342748,0
0,0
0,0.034793069
0,0
0,0.158754372
0,0.096540606
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.277999,0
0.66707,0
0.718242,0
0.702811,0
0.675979,0
0.662756,0
0.673531,0
0.695248,0
0.709911,0.009488356
0.660415,0.020299335
0.259939,0
0,0.026426091
0,0.039969416
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.220106,0
0.566533,0
0.639815,0
0.636451,0
0.621402,0
0.607206,0
0.614988,0
0.629253,0
0.640732,0
0.580671,0.0349936
0.282108,0.052755525
0,0.042121013
0,0.012882676
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.225433,0
0.56555,0
0.630175,0
0.620297,0
0.6009,0
0.586844,0
0.592283,0
0.603218,0
0.606737,0
0.551798,0
0.256836,0
0,0
0,0.976920047
0,0.966630922
0,0.342892984
0,0.4534436
0,0.479335967
0,0.831483844
0,0.962021517
0,1
0,1
0,1
0,1
0,1
0.220562,1
0.582872,1
0.652818,1
0.648951,0.712963934
0.632948,0.237272907
0.618676,0.318830985
0.62858,0.485109358
0.650042,0.959033194
0.663085,1
0.601533,1
0.282554,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0.9060327
0,0.960742156
0,0.41764379
0,0.277876491
0.031046,0.030577721
0.599543,0.029553686
0.664831,0.008775094
0.650215,0.049118968
0.628499,0.011713785
0.618159,0
0.62922,0.015655133
0.652658,0.394119225
0.668469,0
0.608467,0.420966694
0.27353,0.969101966
0,0.461950269
0,1
0,0.556845377
0,1
0,1
0,0.463063027
0,0.311646632
0,0.146567553
0,0.050762321
0,0.076691582
0,0
0,0.023232822
0,0.128384913
0.223602,0.086995097
0.598578,0.073880152
0.652981,0
0.631154,0.009785441
0.593667,0
0.37169,0
0.485991,0
0.556904,0
0.574448,0
0.236654,0
0.118559,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.014579548
0,0.027286127
0.055939,0.030063501
0.152858,0
0.559232,0
0.485369,0
0.605619,0
0.593178,0
0.610501,0
0.436849,0.003972389
0.246418,0
0.091022,0
0,0
0,0.18116009
0,0.362933414
0,0.13601297
0,0.106802506
0,0.193030147
0,0.411299495
0,0.144635393
0,0.120026262
0,0.258697427
0,0.254485251
0,0.102523969
0,0.025690104
0,0.050934589
0.209971,0.001601545
0.582678,0
0.649854,0
0.639505,0
0.617136,0
0.604971,0
0.61016,0.014969791
0.624973,0
0.628568,0
0.559502,0
0.228972,0
0,0
0,0.119296164
0,0.031022268
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.212798,0
0.583249,0
0.632477,0
0.633988,0
0.616372,0
0.604299,3.47E-05
0.613737,0.004042723
0.63343,0
0.639791,0
0.579895,0
0.23828,0
0,0.016312159
0,0
0,0.025275193
0,0.014429131
0,0.018238027
0,0
0,0.013157822
0,0.036931249
0,0.024536561
0,0.014313328
0,0.015719018
0,0
0,0.001315804
0.205124,0.074353355
0.586367,0.017624858
0.646235,0.017674377
0.63989,0
0.620317,0
0.605785,0
0.611911,0.013760495
0.629582,0
0.638691,0
0.568893,0
0.220945,0
0,0.021557986
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.189184,0.056697076
0.430807,0
0.268268,0
0.245379,0
0.500944,0
0.258323,0
0.181985,0.037583585
0.220162,0.010508183
0.656744,0.075386621
0.585496,0
0.220386,0.252461006
0,0.360081475
0,0.178312954
0,0.132380679
0,0
0,0.782364023
0,0.970174471
0,1
0,1
0,1
0,1
0,1
0,0.636293166
0,0.375240784
0.199061,0.484298405
0.59754,0.356428784
0.668265,0
0.665025,0.000792725
0.491177,0
0.260412,0
0.058293,0.070204449
0.03031,1
0.139421,0.048159966
0.385651,0.072701345
0.219708,0.658985077
0,0.860170831
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0.957908623
0,0.917322395
0,0.995297164
0.196729,0.995133999
0.347155,1
0.672778,0.211007231
0.661876,0
0.634316,0
0.617181,0
0.625266,0.011234101
0.63259,0.937331562
0.627387,0.493711949
0.537701,0.972738969
0.181966,0.953856709
0,0.503236336
0,0.450710661
0,0.614206036
0,0.335466056
0,0.199021389
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.171485,0
0.546277,0
0.630519,0
0.631815,0
0.611538,0
0.597022,0
0.605997,0
0.624766,0
0.625787,0.006030131
0.544497,0
0.137749,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.166525,0
0.544252,0
0.635703,0
0.629836,0
0.603243,0
0.584525,0.010958593
0.592495,0.030358173
0.615385,0.027570173
0.607078,0.043452219
0.518872,0.038692172
0.16343,0.040045841
0,0.04620816
0,0.025788338
0,0.028551377
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.165144,0
0.530754,0
0.611398,0
0.606985,0
0.586964,0
0.575453,0
0.585865,0
0.607794,0
0.614301,0
0.532231,0
0.173022,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.163764,0
0.526056,0
0.612918,0
0.602373,0
0.579059,0
0.568063,0
0.576573,0
0.596447,0
0.600937,0
0.516964,0
0.161274,0
0,0
0,0
0,0
0,0
0,0.00157757
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.152617,0
0.512359,0
0.607899,0
0.609823,0
0.591323,0.012447699
0.575395,0.02971525
0.584916,0.01328641
0.606735,0.017284877
0.601022,0.166754653
0.502677,0.011395847
0.108709,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.134732,0
0.481643,0
0.578947,0
0.584487,0
0.565232,0
0.550239,0.007606552
0.559405,0.039553047
0.581133,0.021854854
0.575849,0
0.478733,0
0.138207,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.141791,0
0.507004,0
0.604595,0
0.603674,0
0.586125,0
0.570298,0
0.580175,0
0.600215,0
0.606012,0
0.507808,0
0.151003,0
0,0
0,0.021695987
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.14249,0
0.518603,0
0.62424,0.04840831
0.61429,0
0.590263,0.011146184
0.57561,0.023282701
0.587652,0.003430164
0.615566,0
0.623855,0.003049295
0.516999,0.153393868
0.145373,0.431421494
0,0.98393558
0,0.832412381
0,0.490432266
0,0.320057776
0,0.225172931
0,0.117895695
0,0.066805646
0,0.068312165
0,0.071597094
0,0.029610754
0,0.055357297
0,0.052159553
0,0.021519904
0.145922,0.029070675
0.52654,0.057499677
0.639872,0
0.630425,0
0.599712,0
0.581933,0
0.593884,0
0.615662,0
0.613154,0
0.500125,0
0.131654,0.147646753
0,0.29553662
0,0.260461693
0,0.093273846
0,0
0,0.006057925
0,0.003354338
0,0.025370917
0,0.003731116
0,0
0,0.008602455
0,0.041671921
0,0.022009166
0,0.010376163
0.1323,0.030327956
0.50675,0.054217344
0.624337,0.007663281
0.6165,0.01381874
0.591996,0
0.579155,0.014556666
0.594306,0
0.62031,0
0.62705,0
0.507079,0
0.131707,0.236776104
0,0.989731927
0,0.982662016
0,0.988697322
0,1
0,1
0,0.756074946
0,0.972838388
0,0.967410266
0,0.950068134
0,0.927479732
0,0.350608518
0,0.121635795
0,0
0.139771,0
0.524341,0
0.644571,0
0.635599,0
0.608588,0
0.514575,0.262617749
0.512712,0.055227817
0.560826,0.09426948
0.465066,0.055098743
0.27258,0
0.030705,0.007650811
0,0.221011697
0,0.030352757
0,0.036680194
0,0
0,0
0,0
0,0.015714338
0,1
0,1
0,1
0,1
0,1
0,1
0.130225,0.696012774
0.522468,0
0.647506,0.129522394
0.641947,0.120047656
0.607259,0.225304672
0.591394,0.21296642
0.605298,0.072159291
0.62974,0.03945972
0.63512,0.045519995
0.505391,0
0.126725,0
0,0
0,0
0,0
0,0.008025496
0,0
0,0.069718668
0,0
0,0.062008544
0,0
0,0
0,0
0,0
0,0
0.130422,0
0.506295,0
0.627424,0
0.615544,0
0.586375,0
0.568008,0
0.57588,0
0.595398,0
0.602769,0.005437043
0.474598,0
0.113243,0
0,0.027416983
0,0.001315804
0,0
0,0.015826939
0,0.028602471
0,0.304780666
0,0.168468754
0,0.30894004
0,0.479510031
0,0.444127473
0,0.588630149
0,0.600400905
0,0.951201213
0.121399,0.964881844
0.515788,0.863936259
0.651721,0.204388481
0.642977,0.065101574
0.616234,0.083079602
0.595737,0.369960048
0.606301,0.089934284
0.634035,0.579357422
0.634838,0.193216434
0.487526,0.235755926
0.106813,0.276022944
0,0.249870978
0,0.600029538
0,0.388630527
0,0.131317418
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.119501,0
0.501857,0
0.635896,0
0.624082,0
0.590355,0
0.571357,0
0.581706,0
0.601321,0.022651691
0.599072,0.026363763
0.455102,0.012992777
0.092836,0
0,0.014778163
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.105205,0
0.469679,0
0.606174,0
0.597997,0
0.571792,0
0.557134,0
0.569369,0
0.591444,0
0.593564,0
0.453453,0
0.089781,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.102239,0
0.468985,0
0.597583,0
0.587311,0
0.564476,0
0.55122,0
0.564602,0
0.594702,0
0.598275,0
0.454834,0.004709713
0.085163,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.095477,0
0.463232,0
0.596542,0
0.585843,0
0.561008,0
0.546757,0
0.561725,0
0.588309,0
0.581845,0
0.432431,0
0.070048,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.081192,0
0.446087,0
0.580605,0
0.585428,0
0.564467,0
0.548185,0
0.563641,0
0.58819,0
0.59039,0
0.435712,0.000656419
0.054385,0.01535856
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.074962,0
0.449795,0
0.594654,0
0.592284,0
0.502472,0
0.453967,0
0.555706,0
0.575731,0.0052936
0.564048,0.014501649
0.411742,0.014844242
0.049048,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.002098,0
0.030567,0
0.161811,0
0.50308,0
0.49372,0
0.476343,0
0.483178,0
0.590976,0
0.580481,0
0.417407,0
0.051343,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001739,0
0.052629,0
0.599338,0
0.602431,0
0.569891,0
0.551962,0
0.565808,0
0.592368,0
0.595232,0
0.426864,0
0.051457,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.058021,0
0.451399,0
0.612502,0
0.598889,0
0.559955,0
0.542153,0
0.556654,0
0.586236,0
0.590181,0.015016649
0.424571,0.05351065
0.049125,0.14001853
0,0.085191783
0,0.015063787
0,0.017458484
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.053381,0
0.446888,0
0.600833,0
0.596677,0
0.561402,0
0.541604,0
0.553619,0
0.579059,0
0.576341,0
0.405831,0
0.043551,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.034391,0
0.066906,0
0.421805,0
0.428765,0
0.304311,0
0.477497,0
0.434658,0
0.404833,0
0.341951,0
0.323232,0
0.001873,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.000473,0
0.028482,0
0.261134,0
0.377352,0
0.420082,0
0.395798,0.011797377
0.430929,0
0.573208,0
0.566377,0
0.3891,0
0.010755,0
0,0.067215494
0,0.008230478
0,0.022600251
0,0.008949823
0,0.006553798
0,0.001100889
0,0.070167795
0,1
0,0.96401129
0,1
0,1
0,0
0,0.031963812
0.014368,0
0.373044,0.001770101
0.397296,0
0.434913,0.10751843
0.450874,0.01306696
0.413893,0.010985701
0.433584,0
0.43536,0.269060109
0.356541,1
0.133147,1
0.000386,1
0,0.314889923
0,0.011659171
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0.466451529
0,0.582168125
0,0.093638678
0,1
0.020953,0.707011463
0.103772,0.804670201
0.147129,0.064952304
0.213827,0.481639449
0.283339,0.115106511
0.224492,0.030812796
0.141508,0.426583065
0.143175,0.262016175
0.063544,0.004542876
0,0.192533058
0,0.640212565
0,0.771407973
0,0.532426721
0,0.145730083
0,0.802974501
0,0.328027008
0,0.563215694
0,0.381638707
0,0.271071588
0,0.224120139
0,0.150239981
0,0.377106622
0,0.804645378
0.031892,0.324686103
0.378274,0.276013889
0.563769,0.271317096
0.575197,0.13809023
0.548583,0.377349672
0.532379,0.892985578
0.548791,1
0.57955,1
0.571829,1
0.382896,1
0.030567,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0.540282473
0,0.080307223
0,0.009624649
0,0
0,0
0,0
0.033202,0
0.386537,0
0.568742,0
0.573178,0
0.543538,0
0.522656,4.85E-05
0.537877,0
0.56113,0
0.551705,0.016235013
0.358899,0.071294464
0.011033,0.048867697
0,0.016305029
0,0.164627653
0,0.176022667
0,0.107335909
0,0.078322149
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.013937,0
0.378521,0
0.56526,0
0.569031,0
0.542001,0
0.522997,0
0.537741,0
0.565601,0.018080115
0.55704,0.056901916
0.366273,0.031516514
0.011199,0.019762747
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.011843,0
0.373432,0
0.563588,0
0.564796,0
0.53196,0
0.511328,0
0.525266,0
0.550301,0
0.54559,0
0.355947,0.00803432
0.011042,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.011148,0
0.367171,0
0.562483,0
0.5568,0
0.522073,0
0.501853,0
0.514929,0
0.540427,0
0.536424,0
0.349509,0
0.009717,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.006248,0
0.353951,0
0.567639,0
0.577513,0
0.550524,0
0.528648,0
0.546049,0
0.57928,0
0.559326,0
0.345745,0
0.005538,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.000757405
0,0.011858559
0,0.006670106
0.010871,0.006004476
0.388801,0.002890334
0.599104,0
0.598129,0
0.558195,0
0.533584,0
0.548087,0.014690882
0.573909,0.007053786
0.566266,0
0.362394,0
0.007801,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.015565404
0,0
0,0.005891359
0,0.00623686
0,0
0,0
0.007185,0
0.361312,0.063563642
0.57461,0
0.57442,0.013175423
0.540435,0.028604405
0.518966,0.003683818
0.533386,0
0.562551,0
0.438698,0
0.34562,0.058963363
0.006619,0.363928929
0,0.618716292
0,1
0,0.038918189
0,0.022725664
0,0
0,0
0,0.006245577
0,0.002790166
0,0.02324109
0,0
0,0.016009321
0,0
0,0.011166765
0.00153,0.0073619
0.362694,0.007042523
0.586987,0.011250724
0.587369,0
0.553111,0.027368125
0.53041,0.014135343
0.545509,0.009909704
0.566974,0
0.548375,0.026390689
0.330372,0
0.004012,0
0,0
0,0.034139262
0,0
0,0.012446467
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.367784,0
0.58589,0
0.582568,0
0.546089,0
0.523076,0
0.536323,0
0.56212,0
0.552264,0
0.341029,0
0.005089,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.33762,0
0.563346,0
0.566982,0
0.531178,0
0.510521,0
0.524616,0
0.557431,0
0.552354,0
0.344163,0
0.005661,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.326289,0
0.552379,0
0.557738,0
0.524169,0
0.502744,0
0.516922,0
0.543802,0
0.536461,0
0.330136,0
0.004511,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.073645,0
0.404813,0
0.433369,0
0.353054,0
0.447071,0
0.424682,0
0.540119,0
0.527878,0.005513426
0.32877,0
0.000965,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.020057,0
0.104623,0
0.377407,0
0.18071,0
0.404832,0
0.21365,0
0.312894,0
0.381478,0
0.083203,0.010832328
0,0
0,0.024241506
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.263915,0
0.491088,0
0.512247,0
0.493203,0
0.473171,0
0.489708,0
0.520898,0
0.509882,0
0.313895,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.288419,0
0.507182,0
0.513954,0
0.40057,0
0.223242,0
0.379713,0
0.503795,0
0.49871,0
0.30632,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.298457,0
0.55351,0
0.565739,0
0.528669,0
0.508616,0
0.528172,0
0.561811,0
