time,forecast,load
329,1303.15483,6105.697457
330,0,5733.265579
331,0,5305.719311
332,0,5247.636262
333,0,4384.85549
334,0,4369.768642
335,0,4144.321632
336,0,4139.964086
337,0,3940.570193
338,0,3940.609688
339,0,3925.608411
340,0,3978.813905
341,0,4259.730754
342,0,4321.513108
343,0,4961.558816
344,627.8123388,4895.833608
345,3270.54246,5375.242561
346,5694.150852,5318.232443
347,4208.715528,5343.528585
348,2949.467052,5292.297809
349,5506.520532,5322.445175
350,4412.725932,5286.538213
351,2713.147308,5300.242759
352,937.3830456,5330.436202
353,593.5944936,5164.132006
354,0,4933.037301
355,0,4562.053549
356,0,4495.459464
357,0,4276.02218
358,0,4260.079621
359,0,4031.52572
360,0,4032.045729
361,0,3944.65786
362,0,3937.140766
363,0,3923.620528
364,0,3917.637131
365,0,4133.480428
366,0,4131.979642
367,0,4761.559343
368,913.613676,4678.80548
369,5749.323612,5258.247082
370,8830.64712,5224.130532
371,12193.05115,5292.284644
372,10446.58642,5310.261163
373,10451.52406,5294.99659
374,8779.55328,5263.05223
375,6092.103168,5263.276031
376,3733.564284,5228.632889
377,710.6187084,5053.896646
378,0,4845.590191
379,0,4497.052404
380,0,4453.569106
381,0,4259.17125
382,0,4265.477184
383,0,4036.541505
384,0,4035.949089
385,0,4063.608311
386,0,4059.948499
387,0,4053.576742
388,0,4045.770022
389,0,4945.945377
390,0,4948.973278
391,0,6820.571826
392,993.2771304,7752.006972
393,7241.392548,8108.726675
394,10781.35841,8331.330091
395,12957.59104,8309.226411
396,13739.94936,8297.253035
397,6346.069608,8036.965411
398,1479.181696,8238.044397
399,2196.197868,8233.199755
400,248.9236068,8228.802715
401,453.0628188,8270.897128
402,0,8403.881243
403,0,6271.159107
404,0,6221.034173
405,0,5117.923597
406,0,4885.262282
407,0,4242.814
408,0,4338.778729
409,0,4308.262748
410,0,4297.855982
411,0,4304.728002
412,0,4350.982488
413,0,5292.152996
414,0,5373.926082
415,0,7274.743879
416,2727.552336,8271.048523
417,7516.097076,8626.274022
418,11053.25063,8865.912675
419,13210.76316,8773.719658
420,14246.93765,8629.723197
421,14064.33084,8253.815814
422,10973.66875,8476.794427
423,9807.398184,8831.381434
424,6546.6666,8977.615909
425,1727.5364,8941.294257
426,0,8977.464514
427,0,6726.957012
428,0,6645.769758
429,0,5543.021214
430,0,5263.888194
431,0,4547.289238
432,0,4619.011008
433,0,4579.628542
434,0,4586.724364
435,0,4576.475575
436,0,4570.643574
437,0,5467.422413
438,0,5505.435741
439,0,7379.147238
440,2420.044704,8270.179647
441,7279.841736,8560.259188
442,10718.88653,8786.542163
443,12962.93657,8868.927412
444,14031.46333,8970.230463
445,13918.47725,8596.6335
446,12726.18746,8716.775364
447,10334.54492,8652.741831
448,6774.7641,8589.721986
449,1986.309526,8579.953713
450,0,8667.229681
451,0,6546.362437
452,0,6486.804932
453,0,5472.14199
454,0,5341.01411
455,0,4614.087377
456,0,4591.127985
457,0,4491.391545
458,0,4391.878905
459,0,4362.073823
460,0,4391.115347
461,0,5352.691278
462,0,5500.663505
463,0,7373.302071
464,2816.515728,8412.240884
465,8140.472388,8641.150234
466,11823.20045,8781.236753
467,14058.83503,8972.455312
468,15152.80138,9126.325365
469,14990.88972,8874.384217
470,13671.38057,9025.989926
471,11098.82719,8915.234557
472,7288.214256,8597.969726
473,2285.333004,8767.558537
474,0,8685.67355
475,0,6300.147972
476,0,6284.66618
477,0,5243.3972
478,0,5055.66731
479,0,4410.757212
480,0,4532.465686
481,0,4489.114036
482,0,4502.686933
483,0,4511.132146
484,0,4493.998173
485,0,4691.86495
486,0,4717.075521
487,0,5366.889503
488,2577.641292,6173.542197
489,7663.603704,6156.954563
490,11119.47941,6736.073628
491,13298.417,6632.749782
492,14361.38356,6648.929308
493,14147.54081,6439.859295
494,12758.64708,6392.847833
495,10045.04894,6399.357822
496,3719.846232,5796.568466
497,589.6959048,5832.100231
498,0,5678.658034
499,0,5270.628566
500,0,5228.948844
501,0,4346.822415
502,0,4342.083091
503,0,4120.526276
504,0,4123.764814
505,0,3938.654717
506,0,4245.328475
507,0,4257.571728
508,0,4137.06125
509,0,4318.978886
510,0,4534.657623
511,0,5124.953594
512,1441.973358,4886.052169
513,5762.848452,5384.102464
514,11078.497,5414.822499
515,13789.32576,5661.642544
516,14677.97215,5863.307364
517,2144.979514,5863.728637
518,2840.946312,5856.856617
519,6385.01256,5702.64428
520,4247.250588,5427.704245
521,686.5058508,5255.87742
522,0,5004.146909
523,0,4517.365673
524,0,4730.233728
525,0,4771.077485
526,0,4630.233991
527,0,4343.366658
528,0,4360.217588
529,0,4376.430025
530,0,4385.526894
531,0,4414.700067
532,0,4367.168596
533,0,5256.417176
534,0,5293.917078
535,0,7198.348609
536,2833.797468,8143.119686
537,7819.976616,8407.415989
538,11486.15285,8649.96406
539,13813.02643,8777.702007
540,14903.0212,8843.479875
541,14764.74581,8491.20987
542,13533.92096,8401.56424
543,11072.46449,8368.125676
544,7359.380676,8375.892902
545,2484.878064,8384.752805
546,0,8539.360086
547,0,6409.435468
548,0,6351.2471
549,0,5226.73716
550,0,4950.684701
551,0,4174.758624
552,0,4143.406679
553,0,4050.292127
554,0,4037.871148
555,0,4032.039147
556,0,4044.098093
557,0,4966.870809
558,0,4980.628013
559,0,6880.313638
560,2530.75518,7835.340086
561,8007.005832,8105.382819
562,11251.55054,8359.687047
563,13259.6458,8637.418016
564,14272.57044,8609.765377
565,14246.33654,8374.740983
566,13161.85906,8672.495596
567,10926.63236,8727.669227
568,7407.812484,8669.3163
569,2546.469756,8589.432361
570,0,8667.28234
571,0,6427.497558
572,0,6473.82445
573,0,5741.197364
574,0,5650.393232
575,0,4572.506392
576,0,4382.808365
577,0,4281.30126
578,0,4398.790419
579,0,4435.862465
580,0,4406.735369
581,0,5388.578492
582,0,5446.490399
583,0,7417.937288
584,1579.059419,8419.507848
585,3636.657732,8663.589617
586,9773.328468,8952.319767
587,13157.28637,9082.782826
588,14854.1815,9179.445288
589,14696.19848,9035.205279
590,13522.56439,9286.942372
591,11044.16966,9314.423869
592,7397.421972,9286.988449
593,2475.47508,9234.513601
594,0,9277.845503
595,0,6958.933757
596,0,6848.026993
597,0,5691.737252
598,0,5436.011227
599,0,4808.636628
600,0,4811.756683
601,0,4722.802204
602,0,4745.998562
603,0,4747.604667
604,0,4762.645438
605,0,5599.169039
606,0,5646.325312
607,0,7530.601552
608,1938.216912,8458.692842
609,7731.786072,8699.832281
610,11959.84427,8930.887491
611,14300.02801,9091.669058
612,15259.77642,9165.767073
613,15107.6327,9032.407761
614,13890.97674,9383.249386
615,11403.99481,9396.769624
616,7728.115044,9027.405141
617,2563.107456,8732.191332
618,0,8939.865877
619,0,6854.497487
620,0,6832.314817
621,0,5671.60829
622,0,5359.207848
623,0,4649.276858
624,0,4624.645538
625,0,4582.801256
626,0,4576.238609
627,0,4579.391576
628,0,4595.498695
629,0,5410.603184
630,0,5376.545875
631,0,7271.702813
632,3098.240292,8261.945071
633,8645.829108,8505.408095
634,12247.77308,8668.677808
635,14558.09484,8774.10802
636,15666.10126,8932.440936
637,15551.61241,8803.103467
638,14252.51933,8885.310992
639,11773.26588,8775.259939
640,7996.679724,8691.485804
641,2903.847552,8619.875935
642,0,8632.540462
643,0,6332.572847
644,0,6335.943033
645,0,5268.153586
646,0,4991.173009
647,0,4229.596552
648,0,4218.92649
649,0,4078.464775
650,0,4074.85104
651,0,4071.336042
652,0,4069.585125
653,0,4304.741167
654,0,4285.342851
655,0,4950.204186
656,1551.483773,5858.910324
657,8388.900084,5937.57652
658,6968.641608,6782.650651
659,10985.84111,6975.982159
660,4399.201092,7164.021422
661,7392.07644,6738.1405
662,14069.78371,6680.702526
663,11594.41597,6641.273983
664,7665.299676,5974.398435
665,2510.961684,5972.338146
666,0,5826.603932
667,0,5551.110977
668,0,5439.131282
669,0,4502.963394
670,0,4449.784229
671,0,4196.35546
672,0,4157.387685
673,0,3963.226795
674,0,3960.870298
675,0,3949.002241
676,0,3938.398003
677,0,4158.486944
678,0,4189.187232
679,0,4811.908078
680,2069.141657,4755.924813
681,2956.658832,5320.09526
682,5499.929856,5236.505433
683,4834.0569,5336.906696
684,7363.524,5461.452182
685,8134.890708,5544.304781
686,6935.301804,5495.246195
687,5424.040476,5422.352758
688,4336.063704,5355.515125
689,480.6534924,5154.541457
690,0,4873.756257
691,0,4536.5731
692,0,4492.102443
693,0,4279.096158
694,0,4274.4819
695,0,4065.109097
696,0,4041.958815
697,0,4044.361389
698,0,4043.196305
699,0,4041.741596
700,0,4038.193686
701,0,4926.000721
702,0,4933.702123
703,0,6778.418172
704,2859.473196,7716.975469
705,8337.591564,7998.451821
706,11850.65802,8231.929352
707,14089.46987,8295.811491
708,15224.5689,8339.801633
709,15101.75047,8116.513648
710,13800.18857,8378.328388
711,11490.87581,8378.736496
712,7992.922824,8377.795214
713,3109.274844,8402.479193
714,0,8462.991145
715,0,6308.178493
716,0,6256.052512
717,0,5146.754485
718,0,4881.576141
719,0,4141.076511
720,0,4141.300313
721,0,4045.480396
722,0,4038.70053
723,0,4036.153143
724,0,4031.426984
725,0,4935.327974
726,0,4941.278459
727,0,6783.69067
728,2614.952676,7721.26719
729,5075.915388,8013.091066
730,7579.771164,8254.901909
731,10540.63772,8346.324786
732,10550.64181,8379.579043
733,12484.43632,8106.409672
734,5159.61912,8334.21318
735,7025.596212,8339.176305
736,3106.999236,8338.063881
737,1070.789491,8367.474019
738,0,8443.487511
739,0,6288.846001
740,0,6237.404588
741,0,5134.570472
742,0,4875.658569
743,0,4139.667879
744,0,4150.456423
745,0,4080.123538
746,0,4086.877075
747,0,4089.108507
748,0,4094.637718
749,0,4988.915248
750,0,4991.186174
751,0,6827.292451
752,1470.162989,7759.971669
753,3811.75074,8036.616544
754,7570.539924,8260.654922
755,13582.24543,8315.071577
756,10068.59934,8332.034407
757,4562.894592,8074.906333
758,5385.870372,8311.187964
759,3421.24782,8328.144212
760,3530.369664,8340.12417
761,814.4250756,8376.689372
762,0,8449.931675
763,0,6293.065316
764,0,6246.791083
765,0,5145.227369
766,0,4883.893144
767,0,4141.675509
768,0,4147.415357
769,0,4065.550117
770,0,4062.72627
771,0,4060.448761
772,0,4060.619904
773,0,4952.205234
774,0,4964.659124
775,0,6818.814326
776,3551.580048,7760.985358
777,9375.977256,8038.406955
778,13118.06434,8260.358714
779,15551.56948,8317.303009
780,16568.70185,8334.430399
781,16335.77405,8066.000353
782,14844.47796,8294.27121
783,12259.06525,8319.679253
784,8360.884344,8340.512532
785,3128.295492,8363.360023
786,0,8440.301632
787,0,6288.306245
788,0,6237.4375
789,0,5128.692394
790,0,4864.975342
791,0,4124.199252
792,0,4130.301131
793,0,4044.47329
794,0,4012.937038
795,0,4026.240057
796,0,4022.994937
797,0,4929.364325
798,0,4936.216598
799,0,6746.171021
800,3413.218788,7705.936793
801,8550.618528,8005.07371
802,12558.45798,8256.804221
803,14901.92633,8332.139726
804,16013.71111,8381.540596
805,15788.81234,8153.506705
806,14416.08402,8387.655641
807,11787.24155,8402.577929
808,8056.29636,8384.259125
809,2986.671096,8435.950669
810,0,8473.141198
811,0,6290.445523
812,0,6230.394338
813,0,5126.276655
814,0,4861.927694
815,0,4117.472045
816,0,4129.965429
817,0,4029.452266
818,0,4021.810106
819,0,4022.126061
820,0,4020.763505
821,0,4235.527289
822,0,4259.269986
823,0,4840.699472
824,3488.786148,5674.438719
825,9101.508876,5749.780806
826,12716.91329,6553.043568
827,15113.19292,6624.785085
828,16280.04312,6657.960353
829,16177.94131,6516.550773
830,14893.68262,6508.171384
831,12328.6001,6501.371771
832,8675.669628,5903.209839
833,3526.54836,5943.388775
834,0,5741.796362
835,0,5333.253467
836,0,5255.699695
837,0,4360.796838
838,0,4354.662047
839,0,4138.009115
840,0,4135.21818
841,0,3934.613126
842,0,3934.079952
843,0,3918.453348
844,0,3917.643713
845,0,4133.822712
846,0,4131.525457
847,0,4726.573916
848,3433.849536,4670.755211
849,8921.327952,5235.695799
850,12613.459,5208.135313
851,14830.73844,5279.13302
852,15925.67084,5336.077314
853,15834.62506,5370.753368
854,14563.09688,5334.438298
855,12051.10474,5322.353022
856,8079.760884,5299.841233
857,3392.888592,5119.11501
858,0,4861.848705
859,0,4535.94119
860,0,4474.079847
861,0,4250.745785
862,0,4246.631789
863,0,4020.770087
864,0,4021.092625
865,0,4044.572026
866,0,4037.594688
867,0,4035.962254
868,0,4036.877207
869,0,4934.123396
870,0,4948.56517
871,0,6790.779908
872,3455.940108,7722.234802
873,8772.984072,7995.825445
874,12412.11062,8226.959645
875,14706.46019,8303.466816
876,15809.0996,8364.400041
877,15580.95917,8162.774716
878,14230.70784,8445.205516
879,11668.63085,8437.800322
880,7900.54602,8415.703224
881,3072.006396,8445.560965
882,0,8503.848068
883,0,6344.723948
884,0,6283.481349
885,0,5184.425528
886,0,4927.007828
887,0,4169.683597
888,0,4161.74523
889,0,4066.30051
890,0,4056.064887
891,0,4049.568063
892,0,4041.715267
893,0,4942.575191
894,0,4944.931688
895,0,6780.544285
896,3424.46802,7707.417832
897,9005.139024,7989.631412
898,12514.7706,8236.45804
899,14782.02755,8314.518656
900,15896.38849,8390.644048
901,15784.19672,8233.219502
902,14508.84725,8525.181608
903,12122.82932,8519.283783
904,8488.382796,8490.79518
905,3555.85218,8482.376297
906,0,8531.553366
907,0,6361.298417
908,0,6294.309388
909,0,5171.807078
910,0,4895.603224
911,0,4148.178915
912,0,4147.632576
913,0,4064.121737
914,0,4063.410839
915,0,4058.967723
916,0,4055.669943
917,0,4950.691283
918,0,4966.377129
919,0,6818.419383
920,3363.219816,7761.057764
921,8611.544712,8031.126827
922,12077.20982,8252.670477
923,14340.66694,8315.229554
924,15491.02972,8351.821085
925,15401.33641,8091.902075
926,14232.79024,8318.066566
927,11437.31315,8327.393819
928,8329.69134,8333.034931
929,3402.592128,8365.565125
930,0,8454.677581
931,0,6290.076909
932,0,6238.161564
933,0,5137.473308
934,0,4879.871301
935,0,4138.904321
936,0,4144.881135
937,0,4059.033547
938,0,4052.299757
939,0,4045.704198
940,0,4042.788197
941,0,4930.713716
942,0,4938.579677
943,0,6777.522966
944,3389.518116,7700.618218
945,8424.343752,8013.867789
946,12489.45983,8286.62905
947,14875.47775,8435.088375
948,16018.8849,8571.962686
949,15694.48195,8357.514856
950,14137.49378,8604.756175
951,11652.50838,8661.549074
952,8035.730016,8618.34882
953,3194.86776,8619.961506
954,0,8663.629111
955,0,6428.452005
956,0,6359.165721
957,0,5250.506186
958,0,4942.581773
959,0,4254.741299
960,0,4498.849397
961,0,4587.395768
962,0,4677.890527
963,0,4621.999415
964,0,4516.667939
965,0,5316.804063
966,0,5400.268825
967,0,7330.338783
968,3733.864836,8259.489838
969,8708.558604,8583.08035
970,12367.7148,8900.312269
971,14725.56671,9053.392434
972,15856.3292,8940.820324
973,15630.35704,8495.646404
974,14280.81415,8712.33883
975,11768.73613,8710.199552
976,8200.411044,8677.366568
977,3380.437152,8681.375247
978,0,8726.484396
979,0,6437.417226
980,0,6346.797402
981,0,5218.759298
982,0,4926.705038
983,0,4199.258296
984,0,4219.39384
985,0,4144.328214
986,0,4112.693226
987,0,4092.551099
988,0,4128.905664
989,0,4324.613416
990,0,4297.289897
991,0,4884.860756
992,3122.155644,5721.851707
993,8468.095536,5806.935737
994,11820.90337,6739.206848
995,13918.28404,6958.788945
996,14987.8198,7055.326342
997,14941.2557,6855.583582
998,13867.46928,6795.775946
999,11551.95227,6778.207535
1000,8079.58914,6146.106777
1001,3348.25662,6171.824192
1002,0,5957.646241
1003,0,5524.294301
1004,0,5459.418222
1005,0,4610.151105
1006,0,4565.529053
1007,0,4281.195942
1008,0,4252.496702
1009,0,4030.202659
1010,0,4006.084765
1011,0,3991.833881
1012,0,4003.12927
1013,0,4206.551589
1014,0,4176.983473
1015,0,4835.703434
1016,3703.12266,4842.160763
1017,8790.008196,5522.977823
1018,12268.98347,5608.10793
1019,14552.74931,5729.079176
1020,15626.5572,5822.733484
1021,15592.83097,5871.903971
1022,14297.36598,5820.732436
1023,11850.65802,5752.81529
1024,8343.602604,5711.458106
1025,3521.095488,5498.076624
1026,0,5148.762115
1027,0,4728.528887
1028,0,4650.264217
1029,0,4432.663421
1030,0,4420.268772
1031,0,4214.206914
1032,0,4244.959861
1033,0,4245.894561
1034,0,4335.401961
1035,0,4369.386863
1036,0,4285.513993
1037,0,5117.08105
1038,0,5150.256318
1039,0,7021.222956
1040,3571.2018,7948.702083
1041,8899.45206,8228.078652
1042,12419.81764,8553.782112
1043,14656.89058,8719.401739
1044,15761.18303,8868.8945
1045,15613.46172,8508.034471
1046,14417.41504,8749.786072
1047,12017.35704,8742.242648
1048,8573.310204,8697.758826
1049,3771.734388,8715.090271
1050,0,8714.20823
1051,0,6493.894171
1052,0,6406.789345
1053,0,5294.588482
1054,0,5020.359346
1055,0,4244.755806
1056,0,4215.938083
1057,0,4099.804898
1058,0,4082.335223
1059,0,4070.842362
1060,0,4067.67623
1061,0,4977.514541
1062,0,4975.987425
1063,46.22833248,6771.684382
1064,3699.15108,7742.60073
1065,8669.465376,8044.390352
1066,11863.41001,8355.164942
1067,13997.6727,8554.144144
1068,15075.88153,8677.241503
1069,15107.37509,8486.161174
1070,14263.03865,8753.143093
1071,11983.82402,8723.482824
1072,8438.684376,8644.533585
1073,3625.666116,8582.264133
1074,0,8565.182819
1075,0,6409.159007
1076,0,6372.488487
1077,0,5263.749964
1078,0,4991.179591
1079,0,4236.672626
1080,0,4225.291666
1081,0,4126.345112
1082,0,4106.426787
1083,0,4100.476302
1084,0,4092.52477
1085,0,4973.018765
1086,0,4981.325747
1087,57.96531744,6799.317274
1088,3986.156772,7772.471636
1089,8990.755464,8053.065948
1090,12542.48579,8285.062441
1091,14054.75611,8355.803434
1092,15519.23867,8395.561096
1093,14880.45833,8200.261453
1094,14821.80775,8482.652758
1095,12380.74588,8463.96534
1096,8656.11228,8439.097053
1097,3615.96258,8467.190713
1098,47.99879844,8510.753
1099,0,6368.8945
1100,0,6305.631107
1101,0,5196.385739
1102,0,4949.124673
1103,0,4211.429143
1104,0,4218.380152
1105,0,4137.094162
1106,0,4137.015174
1107,0,4136.942767
1108,0,4129.438838
1109,0,5009.715614
1110,0,5019.148185
1111,69.80599284,6840.509899
1112,3851.423604,7816.975205
1113,8870.448792,8092.902599
1114,12476.87958,8315.380949
1115,14829.64357,8377.459512
1116,15982.26049,8398.59558
1117,15900.23126,8140.21685
1118,14800.14654,8383.17303
1119,12386.86426,8405.434688
1120,8817.22962,8414.360415
1121,3853.334256,8460.252869
1122,57.41702472,8502.623742
1123,0,6315.043931
1124,0,6238.115487
1125,0,5135.228712
1126,0,4873.295489
1127,0,4131.380644
1128,0,4138.483048
1129,0,4058.487208
1130,0,4057.690738
1131,0,4049.798447
1132,0,4046.290031
1133,0,4952.527771
1134,0,4960.400315
1135,105.3728872,6771.862107
1136,4625.946108,7743.851385
1137,9846.062052,8029.448316
1138,13444.52821,8269.073804
1139,15835.61258,8326.314307
1140,16925.15652,8357.159407
1141,16762.8155,8162.695727
1142,15356.36095,8461.16124
1143,12904.02838,8484.06139
1144,9222.395184,8445.05412
1145,4229.968848,8447.25264
1146,88.76395428,8482.514527
1147,0,6339.931964
1148,0,6277.998215
1149,0,5173.136722
1150,0,4897.452877
1151,0,4142.281089
1152,0,4147.119149
1153,0,4059.026964
1154,0,4033.618921
1155,0,4022.093149
1156,0,4029.886704
1157,0,4244.202885
1158,0,4269.400291
1159,108.5467163,4805.641639
1160,4263.909756,5697.200639
1161,9593.104608,5780.540336
1162,13010.1447,6580.373669
1163,15221.26283,6673.415815
1164,16314.84275,6743.018054
1165,16162.44142,6580.604053
1166,14882.43338,6542.189199
1167,12375.33594,6531.473061
1168,8790.008196,5900.866506
1169,3908.421144,5895.501855
1170,89.03724192,5629.691602
1171,0,5281.30521
1172,0,5235.274525
1173,0,4354.741035
1174,0,4349.797657
1175,0,4131.242414
1176,0,4136.92302
1177,0,3943.802149
1178,0,3922.304049
1179,0,3911.17322
1180,0,3916.491794
1181,0,4131.34115
1182,0,4131.347732
1183,96.62510652,4693.971317
1184,4125.011796,4678.654085
1185,9192.38292,5255.146774
1186,12729.10711,5219.167406
1187,14996.4714,5274.584585
1188,16099.15375,5285.241482
1189,16016.37314,5294.897854
1190,14754.11915,5280.429751
1191,12420.44021,5275.492956
1192,8889.14742,5224.900672
1193,4073.789148,5051.76395
1194,91.1327334,4770.406081
1195,0,4777.139871
1196,0,4997.386789
1197,0,4836.539398
1198,0,4898.31517
1199,0,4713.547358
1200,0,4707.800927
1201,0,4601.692729
1202,0,4609.354636
1203,0,4613.883323
1204,0,4622.894621
1205,0,4840.896943
1206,0,4865.153067
1207,109.5758922,5404.797512
1208,4161.078036,5374.952936
1209,9092.98608,5950.859792
1210,12478.51115,5926.208725
1211,14730.65462,5953.361102
1212,15892.86774,5924.773763
1213,15837.22268,5800.557397
1214,14656.28947,5594.936559
1215,12398.97221,5489.499764
1216,8860.637916,5373.498227
1217,3975.100752,5184.254386
1218,92.88752772,4861.019323
1219,0,4532.551257
1220,0,4440.740019
1221,0,4227.964118
1222,0,4299.870195
1223,0,4136.001485
1224,0,4050.015666
1225,0,4098.87678
1226,0,4153.688379
1227,0,4173.646199
1228,0,4209.539996
1229,0,5123.031535
1230,0,5131.75979
1231,109.7673868,6935.296379
1232,1734.449096,7878.593
1233,9161.125512,8064.953752
1234,12827.34468,8236.214491
1235,15235.43171,8279.704371
1236,16531.64808,8305.125579
1237,16457.17559,8051.953523
1238,15117.7012,8314.242195
1239,12060.29304,8318.231126
1240,7623.308268,8305.908884
1241,3754.280904,8326.386713
1242,103.3907467,8366.499825
1243,0,6280.236229
1244,0,6223.818526
1245,0,5123.584456
1246,0,4868.56933
1247,0,4127.312724
1248,0,4129.662639
1249,0,4050.627829
1250,0,4034.500962
1251,0,4016.491531
1252,0,4024.594459
1253,0,4914.086587
1254,0,4922.163185
1255,146.0165341,6732.078115
1256,3824.867688,7703.007628
1257,7799.21706,7997.754087
1258,7494.199716,8237.781101
1259,5369.619096,8303.381244
1260,5224.409544,8322.779561
1261,8676.18486,8055.303962
1262,9739.516368,8293.270686
1263,2831.071032,8318.277203
1264,6473.975952,8305.658753
1265,2895.002736,8328.762957
1266,91.48416456,8396.127182
1267,0,6291.56453
1268,0,6247.357169
1269,0,5144.161021
1270,0,4879.265721
1271,0,4134.375634
1272,0,4137.475941
1273,0,4049.238944
1274,0,4034.395644
1275,0,4023.574188
1276,0,4024.337745
1277,0,4916.397008
1278,0,4927.922781
1279,145.0801,6746.638371
1280,3632.235324,7821.865925
1281,4196.049408,8196.601641
1282,11506.82653,8446.245534
1283,15679.1538,8465.893981
1284,6199.722252,8463.524319
1285,17069.65763,8159.562508
1286,12826.27128,8418.355928
1287,8334.650448,8445.896667
1288,1628.111652,8453.486168
1289,117.661385,8503.22274
1290,79.6817022,8553.999331
1291,0,6385.389981
1292,0,6407.533156
1293,0,5250.822141
1294,0,5057.642028
1295,0,4477.219649
1296,0,4527.765856
1297,0,4294.156677
1298,0,4129.438838
1299,0,4079.85366
1300,0,4081.683566
1301,0,5014.909123
1302,0,5070.29339
1303,226.5668316,6912.435723
1304,5112.690072,7861.241808
1305,10427.97366,8089.24937
1306,13927.15032,8294.218551
1307,16027.23595,8391.111398
1308,17068.45542,8469.204926
1309,16870.99276,8272.193859
1310,15508.03237,8524.240326
1311,13122.98051,8514.445723
1312,9657.422736,8485.943955
1313,4706.53698,8483.060866
1314,129.7972454,8466.065124
1315,0,6297.041082
1316,0,6241.327695
1317,0,5142.791883
1318,0,4901.652444
1319,0,4163.213104
1320,0,4160.01406
1321,0,4064.023002
1322,0,4054.353464
1323,0,4019.34829
1324,0,4022.942278
1325,0,4240.681304
1326,0,4240.154713
1327,248.22375,4801.527642
1328,4794.276696,5692.230931
1329,8913.08424,5784.272553
1330,12806.58512,6627.207406
1331,14626.72804,6760.388993
1332,16627.975,6802.812526
1333,16460.35285,6602.655075
1334,15152.99459,6540.892467
1335,12802.9141,6703.220897
1336,9251.484324,6317.913855
1337,4422.386532,6523.435957
1338,172.7976494,6409.955477
1339,0,6123.074979
1340,0,6079.993207
1341,0,5188.137999
1342,0,5168.877912
1343,0,4954.423501
1344,0,4956.464043
1345,0,4775.652249
1346,0,4782.491357
1347,0,4765.50878
1348,0,4766.199931
1349,0,4990.672747
1350,0,5030.081543
1351,282.1560708,5604.777239
1352,5184.758148,5573.366052
1353,10421.42592,6112.023138
1354,14116.73423,6053.268685
1355,16493.00568,6090.084018
1356,17540.15032,6099.79305
1357,17309.49812,6107.731417
1358,15946.23719,6068.493764
1359,13509.36157,6246.284238
1360,9721.375908,6351.345836
1361,2930.661084,6163.07619
1362,140.294024,5838.537813
1363,0,5479.027175
1364,0,5325.387506
1365,0,5081.575615
1366,0,5059.629911
1367,0,4818.51022
1368,0,4806.918623
1369,0,4840.278198
1370,0,4853.311339
1371,0,4855.667837
1372,0,4880.786254
1373,0,5701.196153
1374,0,5685.543219
1375,283.023378,7486.565333
1376,3780.94416,8516.038662
1377,8674.102464,8746.652852
1378,12591.75485,8984.362864
1379,12650.57717,9054.498277
1380,14294.74688,9058.474043
1381,13631.62183,8690.419457
1382,13213.40372,8739.655767
1383,11097.8826,8632.520715
1384,8159.600376,8532.981746
1385,3310.837896,8478.828386
1386,174.7364245,8427.920148
1387,0,6282.230694
1388,0,6239.037022
1389,0,5175.532713
1390,0,4932.379062
1391,0,4180.755185
1392,0,4289.186969
1393,0,4304.306729
1394,0,4242.307156
1395,0,4245.986714
1396,0,4293.347042
1397,0,5290.0203
1398,0,5447.444846
1399,211.5984833,7277.185947
1400,4218.56934,8268.435312
1401,9852.867408,8528.051532
1402,13354.38408,8763.339222
1403,15508.11824,8737.885103
1404,16565.88954,8642.04544
1405,16391.18296,8268.501136
1406,15141.23012,8374.767312
1407,12674.68573,8305.105832
1408,9126.0468,8277.301798
1409,4465.837764,8321.713213
1410,200.093138,8387.023731
1411,0,6273.351044
1412,0,6245.138902
1413,0,5173.696225
1414,0,4902.429167
1415,0,4151.779485
1416,0,4134.6126
1417,0,4029.202135
1418,0,4030.472537
1419,0,4032.058894
1420,0,4031.018876
1421,0,4917.627916
1422,0,4926.935421
1423,363.195624,6704.333322
1424,5266.014528,7716.047351
1425,10137.16813,8046.69419
1426,13451.3121,8282.640119
1427,15664.96345,8344.05386
1428,16695.728,8414.610546
1429,16559.01978,8183.548753
1430,15235.41024,8429.341945
1431,12861.45733,8437.339554
1432,9341.628456,8450.846628
1433,4595.826504,8480.829434
1434,244.0289028,8503.380718
1435,0,6334.521236
1436,0,6268.150953
1437,0,5156.127814
1438,0,4909.617142
1439,0,4179.517695
1440,0,4177.371834
1441,0,4070.052475
1442,0,4067.110145
1443,0,4066.74153
1444,0,4064.40478
1445,0,4950.934832
1446,0,4962.875295
1447,388.012632,6753.273425
1448,5147.232084,7766.106461
1449,9772.319472,8047.181287
1450,12995.80408,8278.967143
1451,15112.18392,8351.867162
1452,16006.39052,8416.368045
1453,15880.99594,8168.435575
1454,13732.39262,8409.390707
1455,10254.96305,8413.169002
1456,5348.881008,8397.246189
1457,2080.635624,8428.894342
1458,184.2525449,8424.082612
1459,0,6296.98184
1460,0,6251.655472
1461,0,5152.435091
1462,0,4899.901527
1463,0,4160.45508
1464,0,4168.926622
1465,0,4069.532466
1466,0,4060.409267
1467,0,4054.676001
1468,0,4050.397445
1469,0,4953.54146
1470,0,4966.054592
1471,360.6624,6743.044384
1472,4811.365224,7800.578461
1473,9637.071072,8128.032838
1474,12966.97255,8363.952438
1475,15202.00603,8456.250773
1476,15243.91157,8580.026119
